Date,cve_station,cve_parameter,value,unit,nom_estac,longitud,latitud,alt,obs_estac,id_station
13/05/2009,MER,PM2.5,30,2,Merced,-99.119594,19.42461,2245.0,,484090170127
19/05/2009,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
25/05/2009,MER,PM2.5,23,2,Merced,-99.119594,19.42461,2245.0,,484090170127
31/05/2009,MER,PM2.5,16,2,Merced,-99.119594,19.42461,2245.0,,484090170127
06/06/2009,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
12/06/2009,MER,PM2.5,24,2,Merced,-99.119594,19.42461,2245.0,,484090170127
18/06/2009,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
24/06/2009,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
30/06/2009,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
06/07/2009,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
12/07/2009,MER,PM2.5,7,2,Merced,-99.119594,19.42461,2245.0,,484090170127
18/07/2009,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
30/07/2009,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
05/08/2009,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
11/08/2009,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
17/08/2009,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
29/08/2009,MER,PM2.5,16,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/09/2009,MER,PM2.5,22,2,Merced,-99.119594,19.42461,2245.0,,484090170127
10/09/2009,MER,PM2.5,22,2,Merced,-99.119594,19.42461,2245.0,,484090170127
16/09/2009,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
22/09/2009,MER,PM2.5,10,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/10/2009,MER,PM2.5,28,2,Merced,-99.119594,19.42461,2245.0,,484090170127
16/10/2009,MER,PM2.5,16,2,Merced,-99.119594,19.42461,2245.0,,484090170127
28/10/2009,MER,PM2.5,6,2,Merced,-99.119594,19.42461,2245.0,,484090170127
03/11/2009,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/11/2009,MER,PM2.5,22,2,Merced,-99.119594,19.42461,2245.0,,484090170127
15/11/2009,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/11/2009,MER,PM2.5,35,2,Merced,-99.119594,19.42461,2245.0,,484090170127
27/11/2009,MER,PM2.5,25,2,Merced,-99.119594,19.42461,2245.0,,484090170127
03/12/2009,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/12/2009,MER,PM2.5,27,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/12/2009,MER,PM2.5,31,2,Merced,-99.119594,19.42461,2245.0,,484090170127
08/01/2010,MER,PM2.5,19,2,Merced,-99.119594,19.42461,2245.0,,484090170127
20/01/2010,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
26/01/2010,MER,PM2.5,32,2,Merced,-99.119594,19.42461,2245.0,,484090170127
01/02/2010,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
07/02/2010,MER,PM2.5,12,2,Merced,-99.119594,19.42461,2245.0,,484090170127
13/02/2010,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
19/02/2010,MER,PM2.5,10,2,Merced,-99.119594,19.42461,2245.0,,484090170127
25/02/2010,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
03/03/2010,MER,PM2.5,23,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/03/2010,MER,PM2.5,12,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/03/2010,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
27/03/2010,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
02/04/2010,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
08/04/2010,MER,PM2.5,30,2,Merced,-99.119594,19.42461,2245.0,,484090170127
14/04/2010,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
20/04/2010,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
26/04/2010,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
02/05/2010,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
08/05/2010,MER,PM2.5,23,2,Merced,-99.119594,19.42461,2245.0,,484090170127
14/05/2010,MER,PM2.5,25,2,Merced,-99.119594,19.42461,2245.0,,484090170127
20/05/2010,MER,PM2.5,28,2,Merced,-99.119594,19.42461,2245.0,,484090170127
26/05/2010,MER,PM2.5,32,2,Merced,-99.119594,19.42461,2245.0,,484090170127
01/06/2010,MER,PM2.5,44,2,Merced,-99.119594,19.42461,2245.0,,484090170127
07/06/2010,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
19/06/2010,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
25/06/2010,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
01/07/2010,MER,PM2.5,6,2,Merced,-99.119594,19.42461,2245.0,,484090170127
07/07/2010,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
19/07/2010,MER,PM2.5,7,2,Merced,-99.119594,19.42461,2245.0,,484090170127
25/07/2010,MER,PM2.5,16,2,Merced,-99.119594,19.42461,2245.0,,484090170127
31/07/2010,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
06/08/2010,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
12/08/2010,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
18/08/2010,MER,PM2.5,12,2,Merced,-99.119594,19.42461,2245.0,,484090170127
24/08/2010,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
30/08/2010,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
05/09/2010,MER,PM2.5,10,2,Merced,-99.119594,19.42461,2245.0,,484090170127
11/09/2010,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
17/09/2010,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
23/09/2010,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
29/09/2010,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
05/10/2010,MER,PM2.5,10,2,Merced,-99.119594,19.42461,2245.0,,484090170127
11/10/2010,MER,PM2.5,25,2,Merced,-99.119594,19.42461,2245.0,,484090170127
17/10/2010,MER,PM2.5,24,2,Merced,-99.119594,19.42461,2245.0,,484090170127
23/10/2010,MER,PM2.5,29,2,Merced,-99.119594,19.42461,2245.0,,484090170127
29/10/2010,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/11/2010,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
10/11/2010,MER,PM2.5,43,2,Merced,-99.119594,19.42461,2245.0,,484090170127
16/11/2010,MER,PM2.5,36,2,Merced,-99.119594,19.42461,2245.0,,484090170127
22/11/2010,MER,PM2.5,29,2,Merced,-99.119594,19.42461,2245.0,,484090170127
28/11/2010,MER,PM2.5,38,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/12/2010,MER,PM2.5,36,2,Merced,-99.119594,19.42461,2245.0,,484090170127
10/12/2010,MER,PM2.5,46,2,Merced,-99.119594,19.42461,2245.0,,484090170127
16/12/2010,MER,PM2.5,52,2,Merced,-99.119594,19.42461,2245.0,,484090170127
22/12/2010,MER,PM2.5,37,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/01/2011,MER,PM2.5,16,2,Merced,-99.119594,19.42461,2245.0,,484090170127
15/01/2011,MER,PM2.5,28,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/01/2011,MER,PM2.5,25,2,Merced,-99.119594,19.42461,2245.0,,484090170127
02/02/2011,MER,PM2.5,23,2,Merced,-99.119594,19.42461,2245.0,,484090170127
08/02/2011,MER,PM2.5,27,2,Merced,-99.119594,19.42461,2245.0,,484090170127
14/02/2011,MER,PM2.5,26,2,Merced,-99.119594,19.42461,2245.0,,484090170127
20/02/2011,MER,PM2.5,27,2,Merced,-99.119594,19.42461,2245.0,,484090170127
26/02/2011,MER,PM2.5,30,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/03/2011,MER,PM2.5,40,2,Merced,-99.119594,19.42461,2245.0,,484090170127
10/03/2011,MER,PM2.5,12,2,Merced,-99.119594,19.42461,2245.0,,484090170127
16/03/2011,MER,PM2.5,26,2,Merced,-99.119594,19.42461,2245.0,,484090170127
22/03/2011,MER,PM2.5,35,2,Merced,-99.119594,19.42461,2245.0,,484090170127
28/03/2011,MER,PM2.5,36,2,Merced,-99.119594,19.42461,2245.0,,484090170127
03/04/2011,MER,PM2.5,33,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/04/2011,MER,PM2.5,24,2,Merced,-99.119594,19.42461,2245.0,,484090170127
15/04/2011,MER,PM2.5,34,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/04/2011,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
03/05/2011,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/05/2011,MER,PM2.5,25,2,Merced,-99.119594,19.42461,2245.0,,484090170127
15/05/2011,MER,PM2.5,35,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/05/2011,MER,PM2.5,31,2,Merced,-99.119594,19.42461,2245.0,,484090170127
27/05/2011,MER,PM2.5,23,2,Merced,-99.119594,19.42461,2245.0,,484090170127
02/06/2011,MER,PM2.5,16,2,Merced,-99.119594,19.42461,2245.0,,484090170127
14/06/2011,MER,PM2.5,24,2,Merced,-99.119594,19.42461,2245.0,,484090170127
20/06/2011,MER,PM2.5,5,2,Merced,-99.119594,19.42461,2245.0,,484090170127
26/06/2011,MER,PM2.5,19,2,Merced,-99.119594,19.42461,2245.0,,484090170127
02/07/2011,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
08/07/2011,MER,PM2.5,31,2,Merced,-99.119594,19.42461,2245.0,,484090170127
14/07/2011,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
26/07/2011,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
01/08/2011,MER,PM2.5,6,2,Merced,-99.119594,19.42461,2245.0,,484090170127
07/08/2011,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
13/08/2011,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
19/08/2011,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
25/08/2011,MER,PM2.5,12,2,Merced,-99.119594,19.42461,2245.0,,484090170127
31/08/2011,MER,PM2.5,9,2,Merced,-99.119594,19.42461,2245.0,,484090170127
06/09/2011,MER,PM2.5,16,2,Merced,-99.119594,19.42461,2245.0,,484090170127
18/09/2011,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
24/09/2011,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
30/09/2011,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
06/10/2011,MER,PM2.5,27,2,Merced,-99.119594,19.42461,2245.0,,484090170127
12/10/2011,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
18/10/2011,MER,PM2.5,16,2,Merced,-99.119594,19.42461,2245.0,,484090170127
30/10/2011,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
05/11/2011,MER,PM2.5,23,2,Merced,-99.119594,19.42461,2245.0,,484090170127
11/11/2011,MER,PM2.5,31,2,Merced,-99.119594,19.42461,2245.0,,484090170127
17/11/2011,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
23/11/2011,MER,PM2.5,12,2,Merced,-99.119594,19.42461,2245.0,,484090170127
29/11/2011,MER,PM2.5,29,2,Merced,-99.119594,19.42461,2245.0,,484090170127
05/12/2011,MER,PM2.5,46,2,Merced,-99.119594,19.42461,2245.0,,484090170127
17/12/2011,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
23/12/2011,MER,PM2.5,32,2,Merced,-99.119594,19.42461,2245.0,,484090170127
29/12/2011,MER,PM2.5,31,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/01/2012,MER,PM2.5,31,2,Merced,-99.119594,19.42461,2245.0,,484090170127
10/01/2012,MER,PM2.5,16,2,Merced,-99.119594,19.42461,2245.0,,484090170127
16/01/2012,MER,PM2.5,29,2,Merced,-99.119594,19.42461,2245.0,,484090170127
22/01/2012,MER,PM2.5,35,2,Merced,-99.119594,19.42461,2245.0,,484090170127
03/02/2012,MER,PM2.5,31,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/02/2012,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
15/02/2012,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/02/2012,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
27/02/2012,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/03/2012,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
10/03/2012,MER,PM2.5,24,2,Merced,-99.119594,19.42461,2245.0,,484090170127
16/03/2012,MER,PM2.5,26,2,Merced,-99.119594,19.42461,2245.0,,484090170127
22/03/2012,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
28/03/2012,MER,PM2.5,23,2,Merced,-99.119594,19.42461,2245.0,,484090170127
03/04/2012,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/04/2012,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
15/04/2012,MER,PM2.5,22,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/04/2012,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/05/2012,MER,PM2.5,47,2,Merced,-99.119594,19.42461,2245.0,,484090170127
15/05/2012,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/05/2012,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
27/05/2012,MER,PM2.5,27,2,Merced,-99.119594,19.42461,2245.0,,484090170127
02/06/2012,MER,PM2.5,22,2,Merced,-99.119594,19.42461,2245.0,,484090170127
08/06/2012,MER,PM2.5,22,2,Merced,-99.119594,19.42461,2245.0,,484090170127
14/06/2012,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
20/06/2012,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
26/06/2012,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
02/07/2012,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
08/07/2012,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
14/07/2012,MER,PM2.5,25,2,Merced,-99.119594,19.42461,2245.0,,484090170127
20/07/2012,MER,PM2.5,12,2,Merced,-99.119594,19.42461,2245.0,,484090170127
26/07/2012,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
01/08/2012,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
13/08/2012,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
19/08/2012,MER,PM2.5,6,2,Merced,-99.119594,19.42461,2245.0,,484090170127
25/08/2012,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
31/08/2012,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
06/09/2012,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
18/09/2012,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
24/09/2012,MER,PM2.5,6,2,Merced,-99.119594,19.42461,2245.0,,484090170127
30/09/2012,MER,PM2.5,31,2,Merced,-99.119594,19.42461,2245.0,,484090170127
06/10/2012,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
12/10/2012,MER,PM2.5,9,2,Merced,-99.119594,19.42461,2245.0,,484090170127
18/10/2012,MER,PM2.5,25,2,Merced,-99.119594,19.42461,2245.0,,484090170127
24/10/2012,MER,PM2.5,12,2,Merced,-99.119594,19.42461,2245.0,,484090170127
30/10/2012,MER,PM2.5,22,2,Merced,-99.119594,19.42461,2245.0,,484090170127
11/11/2012,MER,PM2.5,42,2,Merced,-99.119594,19.42461,2245.0,,484090170127
17/11/2012,MER,PM2.5,8,2,Merced,-99.119594,19.42461,2245.0,,484090170127
23/11/2012,MER,PM2.5,26,2,Merced,-99.119594,19.42461,2245.0,,484090170127
29/11/2012,MER,PM2.5,23,2,Merced,-99.119594,19.42461,2245.0,,484090170127
05/12/2012,MER,PM2.5,16,2,Merced,-99.119594,19.42461,2245.0,,484090170127
17/12/2012,MER,PM2.5,32,2,Merced,-99.119594,19.42461,2245.0,,484090170127
23/12/2012,MER,PM2.5,49,2,Merced,-99.119594,19.42461,2245.0,,484090170127
29/12/2012,MER,PM2.5,28,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/01/2013,MER,PM2.5,38,2,Merced,-99.119594,19.42461,2245.0,,484090170127
10/01/2013,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
16/01/2013,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
22/01/2013,MER,PM2.5,31,2,Merced,-99.119594,19.42461,2245.0,,484090170127
03/02/2013,MER,PM2.5,23,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/02/2013,MER,PM2.5,24,2,Merced,-99.119594,19.42461,2245.0,,484090170127
15/02/2013,MER,PM2.5,22,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/02/2013,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
27/02/2013,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
11/03/2013,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
23/03/2013,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
29/03/2013,MER,PM2.5,25,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/04/2013,MER,PM2.5,25,2,Merced,-99.119594,19.42461,2245.0,,484090170127
10/04/2013,MER,PM2.5,19,2,Merced,-99.119594,19.42461,2245.0,,484090170127
16/04/2013,MER,PM2.5,43,2,Merced,-99.119594,19.42461,2245.0,,484090170127
22/04/2013,MER,PM2.5,34,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/05/2013,MER,PM2.5,47,2,Merced,-99.119594,19.42461,2245.0,,484090170127
10/05/2013,MER,PM2.5,54,2,Merced,-99.119594,19.42461,2245.0,,484090170127
22/05/2013,MER,PM2.5,32,2,Merced,-99.119594,19.42461,2245.0,,484090170127
28/05/2013,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
03/06/2013,MER,PM2.5,8,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/06/2013,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
15/06/2013,MER,PM2.5,29,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/06/2013,MER,PM2.5,12,2,Merced,-99.119594,19.42461,2245.0,,484090170127
27/06/2013,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
03/07/2013,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/07/2013,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
15/07/2013,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/07/2013,MER,PM2.5,12,2,Merced,-99.119594,19.42461,2245.0,,484090170127
02/08/2013,MER,PM2.5,10,2,Merced,-99.119594,19.42461,2245.0,,484090170127
08/08/2013,MER,PM2.5,27,2,Merced,-99.119594,19.42461,2245.0,,484090170127
14/08/2013,MER,PM2.5,8,2,Merced,-99.119594,19.42461,2245.0,,484090170127
20/08/2013,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
26/08/2013,MER,PM2.5,12,2,Merced,-99.119594,19.42461,2245.0,,484090170127
01/09/2013,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
07/09/2013,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
13/09/2013,MER,PM2.5,6,2,Merced,-99.119594,19.42461,2245.0,,484090170127
19/09/2013,MER,PM2.5,12,2,Merced,-99.119594,19.42461,2245.0,,484090170127
25/09/2013,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
01/10/2013,MER,PM2.5,19,2,Merced,-99.119594,19.42461,2245.0,,484090170127
07/10/2013,MER,PM2.5,6,2,Merced,-99.119594,19.42461,2245.0,,484090170127
13/10/2013,MER,PM2.5,11,2,Merced,-99.119594,19.42461,2245.0,,484090170127
19/10/2013,MER,PM2.5,23,2,Merced,-99.119594,19.42461,2245.0,,484090170127
31/10/2013,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
06/11/2013,MER,PM2.5,19,2,Merced,-99.119594,19.42461,2245.0,,484090170127
12/11/2013,MER,PM2.5,7,2,Merced,-99.119594,19.42461,2245.0,,484090170127
18/11/2013,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
24/11/2013,MER,PM2.5,47,2,Merced,-99.119594,19.42461,2245.0,,484090170127
30/11/2013,MER,PM2.5,43,2,Merced,-99.119594,19.42461,2245.0,,484090170127
12/12/2013,MER,PM2.5,7,2,Merced,-99.119594,19.42461,2245.0,,484090170127
18/12/2013,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
24/12/2013,MER,PM2.5,36,2,Merced,-99.119594,19.42461,2245.0,,484090170127
30/12/2013,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
05/01/2014,MER,PM2.5,29,2,Merced,-99.119594,19.42461,2245.0,,484090170127
11/01/2014,MER,PM2.5,22,2,Merced,-99.119594,19.42461,2245.0,,484090170127
17/01/2014,MER,PM2.5,25,2,Merced,-99.119594,19.42461,2245.0,,484090170127
23/01/2014,MER,PM2.5,39,2,Merced,-99.119594,19.42461,2245.0,,484090170127
29/01/2014,MER,PM2.5,23,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/02/2014,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
10/02/2014,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
16/02/2014,MER,PM2.5,16,2,Merced,-99.119594,19.42461,2245.0,,484090170127
22/02/2014,MER,PM2.5,26,2,Merced,-99.119594,19.42461,2245.0,,484090170127
28/02/2014,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
06/03/2014,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
12/03/2014,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
18/03/2014,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
24/03/2014,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
30/03/2014,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
05/04/2014,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
11/04/2014,MER,PM2.5,19,2,Merced,-99.119594,19.42461,2245.0,,484090170127
17/04/2014,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
23/04/2014,MER,PM2.5,19,2,Merced,-99.119594,19.42461,2245.0,,484090170127
29/04/2014,MER,PM2.5,26,2,Merced,-99.119594,19.42461,2245.0,,484090170127
05/05/2014,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
11/05/2014,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
17/05/2014,MER,PM2.5,20,2,Merced,-99.119594,19.42461,2245.0,,484090170127
23/05/2014,MER,PM2.5,26,2,Merced,-99.119594,19.42461,2245.0,,484090170127
29/05/2014,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/06/2014,MER,PM2.5,8,2,Merced,-99.119594,19.42461,2245.0,,484090170127
10/06/2014,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
16/06/2014,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
22/06/2014,MER,PM2.5,26,2,Merced,-99.119594,19.42461,2245.0,,484090170127
28/06/2014,MER,PM2.5,9,2,Merced,-99.119594,19.42461,2245.0,,484090170127
04/07/2014,MER,PM2.5,8,2,Merced,-99.119594,19.42461,2245.0,,484090170127
10/07/2014,MER,PM2.5,24,2,Merced,-99.119594,19.42461,2245.0,,484090170127
16/07/2014,MER,PM2.5,19,2,Merced,-99.119594,19.42461,2245.0,,484090170127
22/07/2014,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
28/07/2014,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
03/08/2014,MER,PM2.5,13,2,Merced,-99.119594,19.42461,2245.0,,484090170127
09/08/2014,MER,PM2.5,19,2,Merced,-99.119594,19.42461,2245.0,,484090170127
15/08/2014,MER,PM2.5,16,2,Merced,-99.119594,19.42461,2245.0,,484090170127
21/08/2014,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
27/08/2014,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
02/09/2014,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
08/09/2014,MER,PM2.5,6,2,Merced,-99.119594,19.42461,2245.0,,484090170127
14/09/2014,MER,PM2.5,17,2,Merced,-99.119594,19.42461,2245.0,,484090170127
20/09/2014,MER,PM2.5,21,2,Merced,-99.119594,19.42461,2245.0,,484090170127
26/09/2014,MER,PM2.5,9,2,Merced,-99.119594,19.42461,2245.0,,484090170127
02/10/2014,MER,PM2.5,9,2,Merced,-99.119594,19.42461,2245.0,,484090170127
08/10/2014,MER,PM2.5,15,2,Merced,-99.119594,19.42461,2245.0,,484090170127
19/11/2014,MER,PM2.5,34,2,Merced,-99.119594,19.42461,2245.0,,484090170127
25/11/2014,MER,PM2.5,18,2,Merced,-99.119594,19.42461,2245.0,,484090170127
01/12/2014,MER,PM2.5,26,2,Merced,-99.119594,19.42461,2245.0,,484090170127
07/12/2014,MER,PM2.5,14,2,Merced,-99.119594,19.42461,2245.0,,484090170127
13/12/2014,MER,PM2.5,33,2,Merced,-99.119594,19.42461,2245.0,,484090170127
19/12/2014,MER,PM2.5,25,2,Merced,-99.119594,19.42461,2245.0,,484090170127
06/01/2015,MER,PM2.5,22,2,Merced,-99.119594,19.42461,2245.0,,484090170127
12/01/2015,MER,PM2.5,33,2,Merced,-99.119594,19.42461,2245.0,,484090170127
18/01/2015,MER,PM2.5,23,2,Merced,-99.119594,19.42461,2245.0,,484090170127
